0.257270738,0.186725506,1
0.054275336,0.264648945,1
0.042430264,0.214363143,1
0.166276611,0.197140506,1
0.002283613,0.137559478,1
0.225311153,0.207182443,1
0.372724934,0.415456889,1
0.078593129,0.23037933,1
0.230516633,0.27179438,1
0.12190792,0.183707237,1
0.000175831,0.103031001,1
0.099394599,0.241550293,1
0.11232087,0.24145875,1
0.075161699,0.196110134,1
0.091154381,0.164159736,1
0.292805481,0.387648597,1
0.150580377,0.215508583,1
0.089533957,0.183366616,1
0.003683837,0.173798453,1
0.115359248,0.138458504,1
0.208123088,0.240590627,1
0.325042759,0.363433327,1
0.013833173,0.242529327,1
0.270988738,0.244836889,1
0.004562641,0.141535048,1
0.151624252,0.177749304,1
0.269572027,0.241134494,1
0.188488561,0.214345547,1
0.093388638,0.141385695,1
0.258677437,0.248342782,1
0.138181223,0.195915071,1
0.128715602,0.183607205,1
0.141589623,0.191285669,1
0.112421309,0.200334212,1
0.275028334,0.351353347,1
0.325201484,0.496552815,1
0.175315615,0.133484391,1
0.214982473,0.247839991,1
0.044387547,0.255408251,1
0.248034998,0.341295721,1
0.252980157,0.245045796,1
0.33807384,0.509556611,1
0.127962566,0.239883932,1
0.157236175,0.160735446,1
0.37536271,0.476372038,1
0.085916001,0.39211317,2
0.045153879,0.319231617,2
0.092738732,0.3447049,2
0.06182137,0.23520641,1
0.170007582,0.231668456,1
0.362603886,0.380488336,1
0.185204234,0.221967223,1
0.157559295,0.211132101,1
0.019210776,0.172804919,1
0.216517429,0.235252702,1
0.037297935,0.189036248,1
0.286142759,0.253891739,1
0.109293988,0.208421323,1
0.255468367,0.22184078,1
0.254376192,0.251560009,1
0.089438152,0.14581813,1
0.015593208,0.256678868,1
0.057159961,0.217654416,1
0.487994103,0.425795908,1
0.357638148,0.297065857,1
0.077518947,0.125560135,1
0.059803717,0.158985238,1
0.205376224,0.269431616,1
0.117875899,0.170795304,1
0.128059003,0.091957601,1
0.345186293,0.318800792,1
0.120952787,0.220211584,1
0.163674377,0.136784618,1
0.105267016,0.149223336,1
0.246324382,0.242392995,1
0.263330509,0.33182576,1
0.042299956,0.208504174,1
0.048296151,0.143879883,1
0.477341186,0.418278371,1
0.045035701,0.172519253,1
0.064000819,0.171360518,1
0.244530911,0.240891401,1
0.25076981,0.211823144,1
0.146903451,0.283050208,1
0.141338273,0.220186929,1
0.068817974,0.123175337,1
0.257020926,0.232818521,1
0.043668656,0.168861246,1
0.223167299,0.242095569,1
0.067611045,0.147476323,1
0.368593548,0.361065975,1
0.162847202,0.290260675,1
0.294307012,0.229991052,1
0.300563243,0.220057715,1
0.203378166,0.176119556,1
0.117694745,0.142677509,1
0.059960369,0.567049389,2
0.071096356,0.102994801,1
0.369100363,0.273470388,1
0.057265939,0.500785891,2
0.273303862,0.246667047,1
0.036687436,0.12094298,1
0.029828406,0.259270254,1
0.120868271,0.140533236,1
0.107287348,0.120779621,1
0.06352523,0.522244789,2
0.306734531,0.352107552,1
0.015085572,0.321255861,2
0.009833522,0.134298594,1
0.047202863,0.492201389,2
0.027121449,0.138911225,1
0.150560251,0.242028574,1
0.051487975,0.474646187,2
0.109984431,0.293631807,1
0.135310903,0.147796852,1
0.061949072,0.527992404,2
0.158645454,0.223506915,1
0.16711575,0.124469994,1
0.235999724,0.338178677,1
0.211042495,0.192305332,1
0.053099293,0.449155202,2
0.039925348,0.503451097,2
0.233798067,0.203838658,1
0.055617359,0.493328958,2
0.114820301,0.227491785,1
0.055533124,0.46510367,2
0.206544949,0.317799381,1
0.052582014,0.608270661,2
0.248864286,0.326974343,1
0.055763569,0.356658612,2
0.1826074,0.211037617,1
0.08095474,0.154345786,1
0.059112964,0.58691323,2
0.022165716,0.220407307,1
0.061182766,0.486093009,2
0.017475949,0.159483401,1
0.082759168,0.486851194,2
0.023784827,0.214277063,1
0.042283942,0.310415526,2
0.070267946,0.351538195,2
0.030178295,0.099033828,1
0.005008124,0.179921164,1
0.048700021,0.164718639,1
0.230956846,0.294381628,1
0.277454372,0.219345941,1
0.065817014,0.073695945,1
0.190349505,0.247963632,1
0.194303499,0.146398516,1
0.011928611,0.204900328,1
0.371702401,0.351367986,1
0.217639667,0.234783532,1
0.200154807,0.2739601,1
0.040008764,0.40260182,2
0.073259676,0.260302686,1
0.044414023,0.197990101,1
0.093693815,0.210676102,1
0.23586894,0.186736224,1
0.024769522,0.143482202,1
0.268291577,0.311874391,1
0.000816919,0.127772427,1
0.248169915,0.220250277,1
0.155959419,0.233957763,1
0.384497262,0.303445507,1
0.011772012,0.165617715,1
0.201422252,0.178818807,1
0.056383828,0.130776163,1
1.54E-06,0.139320994,1
0.168387089,0.176426797,1
0.200914577,0.226850904,1
