0.004466295,-0.00010884,1
0.004523504,-0.000106768,1
0.004516972,-0.000100972,1
0.004189498,-9.94E-05,1
0.004328946,-9.85E-05,1
0.004229354,-9.74E-05,1
0.004339055,-9.52E-05,1
0.004206726,-9.38E-05,1
0.004154485,-9.34E-05,1
0.004193689,-9.29E-05,1
0.004151384,-9.21E-05,1
0.005327374,-8.95E-05,1
0.004130442,-8.94E-05,1
0.004124635,-8.94E-05,1
0.004179394,-8.90E-05,1
0.004206723,-8.79E-05,1
0.00442046,-8.72E-05,1
0.004171377,-8.67E-05,1
0.004013699,-8.67E-05,1
0.004167759,-8.65E-05,1
0.004012415,-8.61E-05,1
0.004115453,-8.55E-05,1
0.004369315,-8.52E-05,1
0.00409888,-8.48E-05,1
0.004045535,-8.40E-05,1
0.004138281,-8.38E-05,1
0.004177424,-8.37E-05,1
0.004181684,-8.35E-05,1
0.004234376,-8.34E-05,1
0.005405464,-8.30E-05,1
0.004175003,-8.22E-05,1
0.004111225,-8.13E-05,1
0.004587672,-8.12E-05,1
0.00467842,-8.03E-05,1
0.004110772,-8.00E-05,1
0.005141979,-7.94E-05,1
0.005371223,-7.92E-05,1
0.004242345,-7.91E-05,1
0.005545842,-7.91E-05,1
0.004036302,-7.89E-05,1
0.004182064,-7.84E-05,1
0.005329469,-7.84E-05,1
0.005248326,-7.83E-05,1
0.0040944,-7.83E-05,1
0.003976512,-7.79E-05,1
0.005666017,-7.77E-05,1
0.004042239,-7.77E-05,1
0.004208093,-7.75E-05,1
0.004105869,-7.75E-05,1
0.003999423,-7.74E-05,1
0.004092368,-7.73E-05,1
0.004246201,-7.71E-05,1
0.004071564,-7.70E-05,1
0.0047845,-7.70E-05,1
0.004157352,-7.70E-05,1
0.004616195,-7.67E-05,1
0.005302014,-7.67E-05,1
0.004057084,-7.66E-05,1
0.005501531,-7.65E-05,1
0.00421336,-7.65E-05,1
0.004404904,-7.63E-05,1
0.00404773,-7.61E-05,1
0.004051976,-7.60E-05,1
0.005158095,-7.56E-05,1
0.004642029,-7.53E-05,1
0.004286673,-7.52E-05,1
0.00486506,-7.52E-05,1
0.005309351,-7.51E-05,1
0.004031953,-7.49E-05,1
0.005630691,-7.49E-05,1
0.004088096,-7.48E-05,1
0.004477032,-7.44E-05,1
0.00536442,-7.37E-05,1
0.004814593,-7.34E-05,1
0.005668659,-7.33E-05,1
